gender;marital_status;nationality;course;scholarship;status
Female;Single;Ukrainian;Veterinary Nursing;Yes;Graduate
Female;Single;Ukrainian;Oral Hygiene;No;Dropout
Male;Single;Portuguese;Informatics Engineering;No;Dropout
Male;Single;Portuguese;Informatics Engineering;No;Enrolled
Male;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Male;Single;Portuguese;Management;No;Dropout
Male;Single;Portuguese;Equinculture;No;Dropout
Male;Single;Portuguese;Management;Yes;Enrolled
Male;Single;Portuguese;Advertising and Marketing Management;No;Dropout
Male;Single;Portuguese;Nursing;No;Graduate
Male;Single;Portuguese;Communication Design;No;Dropout
Male;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Male;Single;Portuguese;Management (evening attendance);No;Graduate
Male;Single;Portuguese;Informatics Engineering;No;Dropout
Male;Single;Portuguese;Tourism;No;Graduate
Male;Single;Portuguese;Agronomy;No;Graduate
Male;Single;Portuguese;Journalism and Communication;No;Dropout
Male;Single;Portuguese;Nursing;No;Graduate
Male;Single;Portuguese;Management;No;Enrolled
Male;Single;Portuguese;Agronomy;Yes;Graduate
Male;Single;Portuguese;Nursing;Yes;Graduate
Male;Single;Portuguese;Informatics Engineering;Yes;Enrolled
Male;Single;Portuguese;Management;No;Enrolled
Male;Single;Portuguese;Informatics Engineering;No;Enrolled
Male;Single;Portuguese;Advertising and Marketing Management;No;Enrolled
Male;Single;Portuguese;Nursing;No;Enrolled
Male;Single;Portuguese;Management;No;Graduate
Male;Single;Portuguese;Informatics Engineering;No;Dropout
Male;Single;Portuguese;Journalism and Communication;No;Dropout
Male;Single;Portuguese;Communication Design;No;Dropout
Male;Single;Portuguese;Informatics Engineering;No;Dropout
Male;Single;Portuguese;Management;No;Dropout
Male;Single;Portuguese;Agronomy;No;Dropout
Male;Single;Portuguese;Management;No;Enrolled
Male;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Male;Single;Portuguese;Tourism;No;Enrolled
Male;Single;Portuguese;Nursing;No;Graduate
Male;Single;Portuguese;Agronomy;No;Graduate
Male;Single;Portuguese;Equinculture;No;Enrolled
Male;Single;Portuguese;Management (evening attendance);No;Dropout
Male;Single;Portuguese;Equinculture;No;Graduate
Male;Single;Portuguese;Communication Design;No;Graduate
Male;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Male;Single;Portuguese;Agronomy;No;Dropout
Male;Single;Portuguese;Informatics Engineering;No;Dropout
Male;Single;Portuguese;Veterinary Nursing;No;Graduate
Male;Single;Portuguese;Agronomy;No;Graduate
Male;Single;Portuguese;Social Service (evening attendance);No;Graduate
Male;Single;Portuguese;Management;No;Dropout
Male;Single;Portuguese;Informatics Engineering;No;Dropout
Male;Single;Portuguese;Management;No;Enrolled
Male;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Male;Married;Portuguese;Veterinary Nursing;No;Dropout
Male;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Management (evening attendance);Yes;Enrolled
Female;Married;Portuguese;Social Service;No;Graduate
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Social Service (evening attendance);No;Dropout
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;No;Enrolled
Female;Single;Portuguese;Management;No;Graduate
Female;Single;Portuguese;Tourism;No;Graduate
Female;Single;Portuguese;Management;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Journalism and Communication;Yes;Graduate
Female;Single;Portuguese;Tourism;No;Graduate
Female;Single;Portuguese;Oral Hygiene;No;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Female;Single;Portuguese;Nursing;No;Enrolled
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;No;Enrolled
Female;Single;Portuguese;Agronomy;No;Enrolled
Female;Single;Portuguese;Management (evening attendance);No;Dropout
Female;Single;Portuguese;Basic Education;Yes;Dropout
Female;Divorced;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Female;Single;Portuguese;Agronomy;No;Graduate
Female;Single;Portuguese;Equinculture;No;Dropout
Female;Single;Portuguese;Communication Design;No;Dropout
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;No;Dropout
Female;Single;Portuguese;Equinculture;Yes;Dropout
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Dropout
Female;Single;Portuguese;Nursing;Yes;Enrolled
Female;Single;Portuguese;Basic Education;Yes;Graduate
Female;Married;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Management;No;Enrolled
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Enrolled
Female;Single;Portuguese;Journalism and Communication;No;Graduate
Female;Single;Portuguese;Management;No;Dropout
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Communication Design;Yes;Dropout
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Basic Education;No;Enrolled
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Oral Hygiene;Yes;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Graduate
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Management (evening attendance);No;Enrolled
Female;Single;Portuguese;Social Service;No;Graduate
Female;Single;Portuguese;Journalism and Communication;Yes;Dropout
Female;Married;Portuguese;Advertising and Marketing Management;No;Dropout
Female;Single;Portuguese;Management;No;Enrolled
Female;Single;Portuguese;Management;No;Enrolled
Female;Single;Portuguese;Nursing;No;Enrolled
Female;Single;Portuguese;Journalism and Communication;No;Dropout
Female;Single;Portuguese;Management;Yes;Enrolled
Female;Single;Portuguese;Social Service;No;Enrolled
Female;Married;Portuguese;Management (evening attendance);No;Graduate
Female;Single;Portuguese;Oral Hygiene;No;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Female;Single;Portuguese;Social Service;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Enrolled
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Graduate
Female;Single;Portuguese;Social Service;Yes;Enrolled
Female;Single;Portuguese;Social Service;No;Enrolled
Female;Single;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Agronomy;No;Dropout
Female;Single;Portuguese;Agronomy;No;Graduate
Female;Single;Portuguese;Nursing;No;Enrolled
Female;Single;Portuguese;Journalism and Communication;No;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Male;Single;Portuguese;Nursing;No;Graduate
Female;Single;Dutch;Veterinary Nursing;Yes;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Dropout
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Dropout
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Social Service (evening attendance);No;Dropout
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Tourism;No;Graduate
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Basic Education;No;Enrolled
Male;Married;Portuguese;Journalism and Communication;No;Dropout
Female;Single;Brazilian;Animation and Multimedia Design;Yes;Graduate
Female;Single;Brazilian;Tourism;No;Graduate
Female;Single;Brazilian;Social Service;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;Yes;Dropout
Female;Divorced;Portuguese;Social Service;No;Dropout
Male;Divorced;Portuguese;Agronomy;No;Graduate
Male;Married;Portuguese;Management (evening attendance);No;Graduate
Male;Single;Portuguese;Veterinary Nursing;No;Dropout
Male;Single;Portuguese;Nursing;No;Graduate
Male;Widower;Portuguese;Management (evening attendance);No;Graduate
Male;Divorced;Portuguese;Management;No;Dropout
Male;Divorced;Portuguese;Equinculture;No;Dropout
Male;Married;Portuguese;Agronomy;No;Graduate
Male;Single;Portuguese;Tourism;No;Enrolled
Male;Single;Brazilian;Biofuel Production Technologies;No;Dropout
Male;Married;Portuguese;Equinculture;No;Graduate
Male;Single;Portuguese;Management;No;Dropout
Male;Married;Portuguese;Social Service (evening attendance);No;Graduate
Male;Single;Portuguese;Tourism;No;Enrolled
Male;Single;Portuguese;Agronomy;No;Graduate
Male;Single;Portuguese;Informatics Engineering;No;Dropout
Male;Single;Portuguese;Veterinary Nursing;No;Enrolled
Male;Married;Portuguese;Management;No;Dropout
Male;Single;Portuguese;Oral Hygiene;No;Dropout
Male;Married;Portuguese;Management (evening attendance);No;Dropout
Male;Single;Portuguese;Social Service;No;Graduate
Male;Facto Union;Portuguese;Management (evening attendance);Yes;Dropout
Male;Married;Portuguese;Social Service (evening attendance);No;Graduate
Male;Married;Portuguese;Agronomy;No;Graduate
Male;Married;Portuguese;Tourism;No;Graduate
Male;Single;Portuguese;Social Service (evening attendance);No;Dropout
Male;Married;Portuguese;Management (evening attendance);No;Dropout
Male;Single;Portuguese;Informatics Engineering;No;Dropout
Male;Married;Portuguese;Veterinary Nursing;No;Graduate
Male;Single;Portuguese;Nursing;No;Graduate
Male;Married;Portuguese;Veterinary Nursing;No;Graduate
Male;Single;Portuguese;Social Service (evening attendance);No;Graduate
Male;Single;Portuguese;Equinculture;No;Dropout
Male;Divorced;Portuguese;Advertising and Marketing Management;No;Dropout
Male;Married;Portuguese;Management (evening attendance);No;Enrolled
Male;Single;Portuguese;Advertising and Marketing Management;No;Enrolled
Male;Single;Portuguese;Biofuel Production Technologies;No;Dropout
Male;Single;Portuguese;Tourism;No;Enrolled
Male;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Male;Single;Portuguese;Social Service (evening attendance);No;Dropout
Male;Single;Portuguese;Equinculture;No;Dropout
Male;Divorced;Portuguese;Nursing;No;Graduate
Male;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Male;Single;Portuguese;Management (evening attendance);No;Dropout
Male;Single;Brazilian;Animation and Multimedia Design;No;Graduate
Male;Single;Portuguese;Advertising and Marketing Management;No;Enrolled
Male;Single;Portuguese;Journalism and Communication;Yes;Dropout
Male;Single;Portuguese;Agronomy;No;Graduate
Male;Single;Portuguese;Tourism;No;Graduate
Male;Married;Portuguese;Management;No;Graduate
Male;Divorced;Portuguese;Equinculture;No;Dropout
Male;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Male;Single;Portuguese;Journalism and Communication;No;Enrolled
Male;Single;Portuguese;Tourism;No;Dropout
Male;Single;Portuguese;Animation and Multimedia Design;No;Enrolled
Male;Single;Portuguese;Journalism and Communication;No;Dropout
Male;Single;Portuguese;Communication Design;No;Dropout
Male;Single;Portuguese;Tourism;No;Graduate
Male;Single;Portuguese;Nursing;No;Dropout
Male;Single;Portuguese;Management (evening attendance);No;Dropout
Male;Single;Portuguese;Journalism and Communication;No;Graduate
Male;Married;Portuguese;Agronomy;No;Dropout
Male;Single;Portuguese;Agronomy;No;Dropout
Male;Single;Mozambican;Veterinary Nursing;No;Graduate
Male;Single;Portuguese;Advertising and Marketing Management;No;Dropout
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Female;Single;Portuguese;Communication Design;Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Married;Portuguese;Management (evening attendance);No;Dropout
Male;Single;Portuguese;Communication Design;Yes;Graduate
Male;Single;Portuguese;Animation and Multimedia Design;No;Dropout
Male;Single;Brazilian;Advertising and Marketing Management;No;Dropout
Male;Single;Portuguese;Management (evening attendance);No;Dropout
Male;Single;Portuguese;Tourism;No;Graduate
Female;Married;Portuguese;Management;No;Graduate
Male;Single;Portuguese;Agronomy;No;Graduate
Male;Single;Portuguese;Animation and Multimedia Design;No;Enrolled
Male;Married;Portuguese;Social Service (evening attendance);No;Graduate
Male;Single;Angolan;Management;No;Enrolled
Male;Married;Portuguese;Social Service (evening attendance);No;Graduate
Male;Single;Portuguese;Management;No;Enrolled
Female;Single;Portuguese;Equinculture;No;Enrolled
Female;Single;Portuguese;Management (evening attendance);No;Graduate
Male;Married;Portuguese;Social Service (evening attendance);No;Graduate
Male;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;Yes;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Dropout
Female;Single;Portuguese;Nursing;No;Enrolled
Female;Single;Portuguese;Social Service;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Enrolled
Female;Single;Portuguese;Veterinary Nursing;No;Dropout
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;No;Dropout
Female;Single;Portuguese;Basic Education;No;Enrolled
Female;Single;Portuguese;Journalism and Communication;Yes;Graduate
Female;Single;Portuguese;Journalism and Communication;Yes;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;No;Dropout
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Enrolled
Female;Single;Portuguese;Journalism and Communication;Yes;Graduate
Female;Single;Portuguese;Social Service;No;Graduate
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;Yes;Dropout
Female;Single;Portuguese;Animation and Multimedia Design;Yes;Graduate
Female;Single;Portuguese;Journalism and Communication;Yes;Graduate
Male;Single;Portuguese;Nursing;No;Dropout
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Social Service;No;Graduate
Female;Single;Portuguese;Journalism and Communication;Yes;Graduate
Female;Single;Portuguese;Journalism and Communication;Yes;Graduate
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Equinculture;Yes;Graduate
Female;Single;Portuguese;Basic Education;No;Enrolled
Female;Single;Portuguese;Communication Design;Yes;Enrolled
Female;Single;Portuguese;Social Service;No;Dropout
Female;Single;Portuguese;Management;No;Graduate
